epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.44022369384765625,0.6331014037132263,1.3141297101974487,1e-04,0.6695059537887573,0.07578095048666,0.59548020362854,0.7919011116027832,1.0973854064941406,0.8973606824874878,0.345762699842453
1,0.5815657377243042,0.7658393383026123,1.1335996389389038,1e-04,0.6575907468795776,0.3073659837245941,0.5887005925178528,0.7833117246627808,1.0651733875274658,0.71512770652771,0.4112994372844696
2,0.6210952401161194,0.7992044687271118,1.051069974899292,1e-04,0.6918278336524963,0.42768993973731995,0.6192090511322021,0.8245232701301575,0.9817636013031006,0.732594907283783,0.5231638550758362
3,0.660817563533783,0.8276727795600891,0.9790704846382141,1e-04,0.7149693965911865,0.5185113549232483,0.59548020362854,0.7846828103065491,1.0311908721923828,0.641536295413971,0.5096045136451721
4,0.6689162850379944,0.8391082286834717,0.9386699795722961,1e-04,0.7156257629394531,0.5590050220489502,0.6655367016792297,0.8629286289215088,0.8725934028625488,0.7198443412780762,0.6271186470985413
5,0.688198983669281,0.8544414639472961,0.8986979126930237,1e-04,0.7335230112075806,0.5966062545776367,0.6734463572502136,0.8653541803359985,0.861578106880188,0.7205691933631897,0.6293785572052002
6,0.6951407790184021,0.8614214658737183,0.8722668290138245,1e-04,0.7383134961128235,0.6212880611419678,0.68813556432724,0.8693996071815491,0.8432742953300476,0.7296620607376099,0.6587570905685425
7,0.7078673243522644,0.8695084452629089,0.8502599000930786,1e-04,0.7555859684944153,0.6390281319618225,0.6926553845405579,0.878204882144928,0.8180997967720032,0.7306272983551025,0.6711864471435547
8,0.7097955942153931,0.8735679388046265,0.8337782621383667,1e-04,0.7440769076347351,0.6419205665588379,0.6858757138252258,0.869579017162323,0.8301056027412415,0.7101096510887146,0.6587570905685425
9,0.7242575883865356,0.8804107904434204,0.8154206275939941,1e-04,0.7599021196365356,0.6585036516189575,0.700564980506897,0.8840942978858948,0.7949469685554504,0.7303506731987,0.6824858784675598
10,0.7273428440093994,0.8859149217605591,0.7954725027084351,1e-04,0.7617685794830322,0.667759358882904,0.6960452198982239,0.873454213142395,0.8168312907218933,0.7148014307022095,0.6711864471435547
11,0.7348631024360657,0.8923990726470947,0.7746117115020752,1e-04,0.7728961706161499,0.6818357110023499,0.6960452198982239,0.8860889077186584,0.7864752411842346,0.715990424156189,0.6779661178588867
12,0.7487466335296631,0.900039792060852,0.7518521547317505,1e-04,0.7823745012283325,0.7001542448997498,0.6892655491828918,0.8716574907302856,0.8247343897819519,0.7127403616905212,0.6700565218925476
13,0.7531816363334656,0.8993346691131592,0.7504008412361145,1e-04,0.7828044891357422,0.7040107846260071,0.7084745764732361,0.8861086964607239,0.7822366952896118,0.7256532311439514,0.6903954744338989
14,0.7632086277008057,0.906879723072052,0.7284806370735168,1e-04,0.7957173585891724,0.7165445685386658,0.7197740077972412,0.9010341167449951,0.7450506091117859,0.7413997650146484,0.7062146663665771
15,0.7653297185897827,0.9114696383476257,0.7115433216094971,1e-04,0.7947840690612793,0.7169302105903625,0.7028248310089111,0.8730473518371582,0.8208876252174377,0.7136204838752747,0.6926553845405579
16,0.7765136957168579,0.9155716896057129,0.6969909071922302,1e-04,0.8040511608123779,0.727150022983551,0.7152542471885681,0.8958697319030762,0.7667306661605835,0.7306791543960571,0.7050847411155701
17,0.7707288861274719,0.9161574244499207,0.6961253881454468,1e-04,0.7997026443481445,0.7259930372238159,0.6858757138252258,0.8585614562034607,0.8616331219673157,0.6971830725669861,0.6711864471435547
18,0.7811415195465088,0.9194825887680054,0.6831534504890442,1e-04,0.8120805621147156,0.746625542640686,0.6994350552558899,0.8498822450637817,0.8723360896110535,0.7125890851020813,0.6779661178588867
19,0.7919398546218872,0.9244193434715271,0.6653155088424683,1e-04,0.8192745447158813,0.7491322755813599,0.7288135886192322,0.9119380712509155,0.7135592103004456,0.7629988193511963,0.7129943370819092
20,0.7983031272888184,0.9285481572151184,0.6531315445899963,1e-04,0.8228751420974731,0.756074070930481,0.7163841724395752,0.8954626321792603,0.7682873010635376,0.7297297120094299,0.701694905757904
21,0.7986887693405151,0.927717387676239,0.6543628573417664,1e-04,0.8223339915275574,0.7568453550338745,0.703954815864563,0.8801650404930115,0.8128131031990051,0.7314148545265198,0.6892655491828918
22,0.8021596670150757,0.9329291582107544,0.6346313953399658,1e-04,0.8246268630027771,0.767065167427063,0.7265536785125732,0.9089386463165283,0.7361648082733154,0.7458629012107849,0.7129943370819092
23,0.8010026812553406,0.9340846538543701,0.6285600662231445,1e-04,0.8249844312667847,0.7653297185897827,0.7299435138702393,0.907627522945404,0.7273313403129578,0.7464622855186462,0.7152542471885681
24,0.8064018487930298,0.9363443851470947,0.6226933002471924,1e-04,0.831756055355072,0.7626301646232605,0.7084745764732361,0.8913141489028931,0.7877286672592163,0.7346938848495483,0.691525399684906
25,0.8187427520751953,0.9407657384872437,0.6044844388961792,5e-05,0.8408433198928833,0.784419596195221,0.7129943370819092,0.8804404735565186,0.8232409358024597,0.7170900702476501,0.701694905757904
26,0.8231778144836426,0.942825973033905,0.5954745411872864,5e-05,0.8443756699562073,0.7888545989990234,0.7265536785125732,0.8955220580101013,0.773765504360199,0.7313953638076782,0.710734486579895
27,0.8208638429641724,0.9430099725723267,0.5956870317459106,5e-05,0.8429871797561646,0.7857694029808044,0.710734486579895,0.8872478604316711,0.8071218729019165,0.7172653675079346,0.6994350552558899
28,0.8231778144836426,0.9454198479652405,0.5857342481613159,5e-05,0.8454564213752747,0.7911685109138489,0.710734486579895,0.8826433420181274,0.8198983669281006,0.7147806286811829,0.6994350552558899
